subject,session,ntrl,morph,pos,ecc,rt,response,response_bin
s04,2,26,67,7,7,0.85152,LeftArrow,1
s04,2,27,100,7,7,0.61777,LeftArrow,1
s04,2,28,33,6,7,0.61779,RightArrow,0
s04,2,29,100,6,7,0.75152,LeftArrow,1
s04,2,30,50,1,7,0.73463,RightArrow,0
s04,2,31,0,0,7,0.73463,RightArrow,0
s04,2,32,17,0,7,0.5844,RightArrow,0
s04,2,33,100,4,7,0.55112,LeftArrow,1
s04,2,34,33,0,7,0.60108,RightArrow,0
s04,2,35,67,4,7,0.5844,LeftArrow,1
s04,2,36,83,5,7,0.71795,LeftArrow,1
s04,2,37,83,5,7,0.75149,LeftArrow,1
s04,2,38,33,2,7,0.60108,RightArrow,0
s04,2,39,0,1,7,0.73462,LeftArrow,1
s04,2,40,67,0,7,1.2021,LeftArrow,1
s04,2,41,83,7,7,0.71798,LeftArrow,1
s04,2,42,33,0,7,0.78478,RightArrow,0
s04,2,43,83,7,7,0.7013,LeftArrow,1
s04,2,44,100,5,7,0.70125,LeftArrow,1
s04,2,45,0,5,7,0.93497,RightArrow,0
s04,2,46,50,6,7,0.80132,LeftArrow,1
s04,2,47,100,2,7,0.86818,LeftArrow,1
s04,2,48,83,3,7,0.75133,LeftArrow,1
s04,2,49,33,1,7,0.78472,LeftArrow,1
s04,2,50,83,1,7,0.68456,LeftArrow,1
s04,2,51,83,2,7,1.2022,LeftArrow,1
s04,2,52,0,6,7,0.56769,RightArrow,0
s04,2,53,0,4,7,1.3524,RightArrow,0
s04,2,54,17,2,7,0.83488,RightArrow,0
s04,2,55,17,6,7,0.75133,RightArrow,0
s04,2,56,0,4,7,0.56766,RightArrow,0
s04,2,57,50,7,7,0.66782,RightArrow,0
s04,2,58,67,3,7,0.71787,RightArrow,0
s04,2,59,17,2,7,0.63446,RightArrow,0
s04,2,60,50,4,7,0.66783,LeftArrow,1
s04,2,61,50,5,7,0.71802,RightArrow,0
s04,2,62,100,5,7,0.65116,LeftArrow,1
s04,2,63,17,0,7,0.55094,RightArrow,0
s04,2,64,0,6,7,0.88486,RightArrow,0
s04,2,65,50,5,7,0.70131,RightArrow,0
s04,2,66,50,3,7,0.68457,RightArrow,0
s04,2,67,100,4,7,0.5009,LeftArrow,1
s04,2,68,67,6,7,0.85147,LeftArrow,1
s04,2,69,0,0,7,0.66787,RightArrow,0
s04,2,70,83,0,7,1.1521,LeftArrow,1
s04,2,71,33,1,7,0.61778,RightArrow,0
s04,2,72,100,3,7,0.55098,LeftArrow,1
s04,2,73,33,4,7,0.50088,RightArrow,0
s04,2,74,67,2,7,0.58443,LeftArrow,1
s04,2,75,0,5,7,0.53425,RightArrow,0
s04,2,76,50,7,7,0.61774,RightArrow,0
s04,2,77,0,3,7,0.76801,RightArrow,0
s04,2,78,0,7,7,0.56768,RightArrow,0
s04,2,79,67,0,7,0.95169,LeftArrow,1
s04,2,80,83,3,7,0.76803,LeftArrow,1
s04,2,81,83,6,7,0.61779,LeftArrow,1
s04,2,82,67,1,7,0.76807,RightArrow,0
s04,2,83,67,1,7,0.61773,RightArrow,0
s04,2,84,50,4,7,0.65116,RightArrow,0
s04,2,85,100,0,7,0.76807,LeftArrow,1
s04,2,86,83,4,7,0.65112,LeftArrow,1
s04,2,87,50,2,7,0.68459,LeftArrow,1
s04,2,88,100,1,7,0.70126,LeftArrow,1
s04,2,89,67,5,7,0.76803,LeftArrow,1
s04,2,90,17,1,7,0.63453,RightArrow,0
s04,2,91,17,5,7,0.68456,RightArrow,0
s04,2,92,83,6,7,0.65114,LeftArrow,1
s04,2,93,33,3,7,0.55095,RightArrow,0
s04,2,94,67,2,7,0.601,LeftArrow,1
s04,2,95,83,1,7,0.65117,LeftArrow,1
s04,2,96,33,3,7,0.65117,RightArrow,0
s04,2,97,33,7,7,0.70125,RightArrow,0
s04,2,98,0,7,7,0.63447,RightArrow,0
s04,2,99,83,4,7,0.58441,LeftArrow,1
s04,2,100,33,5,7,1.0518,RightArrow,0
s04,2,101,17,1,7,0.70124,RightArrow,0
s04,2,102,100,1,7,0.88491,LeftArrow,1
s04,2,103,100,0,7,0.95169,RightArrow,0
s04,2,104,50,6,7,0.85152,LeftArrow,1
s04,2,105,100,6,7,0.53431,LeftArrow,1
s04,2,106,0,2,7,0.60102,RightArrow,0
s04,2,107,33,5,7,0.96833,RightArrow,0
s04,2,108,33,6,7,0.68454,RightArrow,0
s04,2,109,0,2,7,0.9016,RightArrow,0
s04,2,110,67,3,7,0.73468,LeftArrow,1
s04,2,111,33,7,7,0.6679,LeftArrow,1
s04,2,112,17,3,7,0.5844,RightArrow,0
s04,2,1,100,0,7,0.81811,LeftArrow,1
s04,2,2,33,2,7,0.60106,LeftArrow,1
s04,2,3,50,2,7,0.55093,LeftArrow,1
s04,2,4,67,4,7,0.58439,RightArrow,0
s04,2,5,50,5,7,0.98508,RightArrow,0
s04,2,6,67,7,7,0.61779,LeftArrow,1
s04,2,7,100,7,7,0.56762,LeftArrow,1
s04,2,8,17,0,7,0.51755,RightArrow,0
s04,2,9,50,7,7,0.73466,LeftArrow,1
s04,2,10,67,0,7,0.96842,RightArrow,0
s04,2,11,33,3,7,0.65117,RightArrow,0
s04,2,12,67,0,7,0.63443,RightArrow,0
s04,2,13,83,4,7,0.61782,LeftArrow,1
s04,2,14,67,1,7,0.6178,LeftArrow,1
s04,2,15,67,2,7,0.60103,LeftArrow,1
s04,2,16,67,6,7,0.68453,LeftArrow,1
s04,2,17,33,7,7,0.75135,RightArrow,0
s04,2,18,33,1,7,0.75131,RightArrow,0
s04,2,19,67,3,7,0.65107,LeftArrow,1
s04,2,20,67,4,7,0.73467,LeftArrow,1
s04,2,21,50,7,7,0.68447,LeftArrow,1
s04,2,22,50,0,7,0.63442,LeftArrow,1
s04,2,23,67,1,7,0.70134,LeftArrow,1
s04,2,24,100,5,7,0.71795,LeftArrow,1
s04,2,25,100,1,7,0.81816,LeftArrow,1
s04,2,26,33,7,7,0.61779,RightArrow,0
s04,2,27,17,1,7,1.1019,RightArrow,0
s04,2,28,100,7,7,0.68454,LeftArrow,1
s04,2,29,0,6,7,0.70124,RightArrow,0
s04,2,30,100,0,7,1.1187,LeftArrow,1
s04,2,31,67,6,7,1.4526,LeftArrow,1
s04,2,32,50,5,7,1.4025,LeftArrow,1
s04,2,33,17,4,7,0.5677,RightArrow,0
s04,2,34,50,4,7,0.98506,RightArrow,0
s04,2,35,17,0,7,0.78473,RightArrow,0
s04,2,36,0,3,7,0.65115,RightArrow,0
s04,2,37,0,5,7,0.80142,RightArrow,0
s04,2,38,50,1,7,0.93496,RightArrow,0
s04,2,39,100,4,7,0.73469,LeftArrow,1
s04,2,40,0,1,7,0.83479,RightArrow,0
s04,2,41,17,6,7,0.63444,RightArrow,0
s04,2,42,83,3,7,1.0852,RightArrow,0
s04,2,43,100,5,7,0.6345,LeftArrow,1
s04,2,44,33,5,7,0.73463,RightArrow,0
s04,2,45,50,6,7,0.66788,LeftArrow,1
s04,2,46,83,5,7,0.85151,LeftArrow,1
s04,2,47,67,5,7,0.81814,LeftArrow,1
s04,2,48,67,3,7,0.91832,LeftArrow,1
s04,2,49,0,0,7,0.56769,RightArrow,0
s04,2,50,83,1,7,0.73468,LeftArrow,1
s04,2,51,33,4,7,0.9683,LeftArrow,1
s04,2,52,100,4,7,0.68454,LeftArrow,1
s04,2,53,50,6,7,0.70131,RightArrow,0
s04,2,54,83,2,7,0.65116,LeftArrow,1
s04,2,55,67,7,7,0.73464,LeftArrow,1
s04,2,56,50,0,7,0.53428,RightArrow,0
s04,2,57,83,1,7,0.80141,LeftArrow,1
s04,2,58,100,2,7,1.4358,LeftArrow,1
s04,2,59,0,2,7,0.88489,LeftArrow,1
s04,2,60,33,1,7,1.0352,LeftArrow,1
s04,2,61,17,7,7,0.93503,RightArrow,0
s04,2,62,83,4,7,0.73467,LeftArrow,1
s04,2,63,0,5,7,0.86821,RightArrow,0
s04,2,64,33,6,7,0.98513,LeftArrow,1
s04,2,65,100,2,7,0.70127,LeftArrow,1
s04,2,66,50,3,7,0.68457,RightArrow,0
s04,2,67,17,1,7,0.73464,LeftArrow,1
s04,2,68,50,1,7,0.75135,LeftArrow,1
s04,2,69,67,5,7,0.90157,LeftArrow,1
s04,2,70,100,3,7,0.91827,LeftArrow,1
s04,2,71,17,2,7,0.76802,RightArrow,0
s04,2,72,0,7,7,0.81812,RightArrow,0
s04,2,73,17,5,7,0.91831,RightArrow,0
s04,2,74,67,2,7,0.86819,LeftArrow,1
s04,2,75,83,0,7,1.0519,LeftArrow,1
s04,2,76,83,3,7,0.8683,LeftArrow,1
s04,2,77,17,3,7,0.78472,RightArrow,0
s04,2,78,0,4,7,0.70128,RightArrow,0
s04,2,79,50,2,7,1.1688,RightArrow,0
s04,2,80,0,7,7,0.71796,RightArrow,0
s04,2,81,33,0,7,0.53434,RightArrow,0
s04,2,82,17,6,7,0.56771,RightArrow,0
s04,2,83,0,4,7,0.58442,RightArrow,0
s04,2,84,50,4,7,0.71794,RightArrow,0
s04,2,85,17,2,7,0.63448,RightArrow,0
s04,2,86,100,6,7,0.75135,LeftArrow,1
s04,2,87,0,6,7,0.95168,LeftArrow,1
s04,2,88,83,5,7,0.81809,LeftArrow,1
s04,2,89,0,0,7,0.76808,RightArrow,0
s04,2,90,50,3,7,0.81804,RightArrow,0
s04,2,91,17,7,7,0.91832,RightArrow,0
s04,2,92,33,6,7,0.66788,RightArrow,0
s04,2,93,0,3,7,0.75136,RightArrow,0
s04,2,94,83,0,7,0.8181,RightArrow,0
s04,2,95,83,6,7,0.78472,LeftArrow,1
s04,2,96,33,2,7,0.63441,RightArrow,0
s04,2,97,33,4,7,0.70119,RightArrow,0
s04,2,98,100,1,7,0.75134,LeftArrow,1
s04,2,99,83,7,7,0.68454,LeftArrow,1
s04,2,100,83,6,7,0.61778,LeftArrow,1
s04,2,101,33,5,7,0.61772,RightArrow,0
s04,2,102,0,2,7,0.68472,RightArrow,0
s04,2,103,17,4,7,0.6178,RightArrow,0
s04,2,104,0,1,7,0.60111,RightArrow,0
s04,2,105,33,0,7,0.61775,RightArrow,0
s04,2,106,83,2,7,0.63448,LeftArrow,1
s04,2,107,100,6,7,0.66783,LeftArrow,1
s04,2,108,17,3,7,0.53431,RightArrow,0
s04,2,109,17,5,7,0.60107,RightArrow,0
s04,2,110,83,7,7,0.61777,LeftArrow,1
s04,2,111,33,3,7,0.61779,LeftArrow,1
s04,2,112,100,3,7,0.76803,LeftArrow,1
