,ratio,roi,value
1611,8,mFus,0.028287933938173214
1612,8,mFus,0.017589166320917088
1613,8,mFus,0.030415268940500964
1614,8,mFus,0.028491455137479162
1615,8,mFus,0.003976471800349589
1616,8,mFus,0.011066230361257878
1617,8,mFus,0.03997965107488996
1618,8,mFus,0.05155818598760974
1619,8,mFus,0.019010852159242485
1620,8,mFus,0.03510444053373085
1621,8,mFus,0.029065036211305545
1622,8,mFus,0.024132851153543175
1623,8,mFus,0.011115942482436091
1624,8,mFus,0.04968791019760671
1625,8,mFus,0.07037550332729114
1626,8,mFus,0.012017990007706038
1627,8,mFus,0.07650578285367823
1628,8,mFus,0.17499966197643943
1629,8,mFus,0.03348292015159672
1630,8,mFus,0.07537164921827227
1631,8,mFus,0.11634700881967863
1632,8,mFus,0.017319726089900844
1633,8,mFus,0.05580228018940035
1634,8,mFus,0.007387048765533064
1635,8,mFus,0.006530929045637581
1636,8,mFus,0.04612882218517759
1637,8,mFus,0.015581616735572689
1638,8,mFus,0.029834417933210424
1639,8,mFus,0.04252561439762584
1640,8,mFus,0.025809710284306005
1641,8,mFus,0.015888099292774932
1642,8,mFus,0.038560869774511966
1643,8,mFus,0.01648687238157702
1644,8,mFus,0.04153843560981543
1645,8,mFus,0.005097488563059021
1646,8,mFus,0.012783440096101521
1647,8,mFus,0.028357735430272795
1648,8,mFus,0.014324485366371527
1649,8,mFus,0.018710292325177943
1650,8,mFus,0.03133155005577683
1651,8,mFus,0.06880075640467014
1652,8,mFus,0.03801397144361269
1653,8,mFus,0.0403128972979905
1654,8,mFus,0.01822230256965306
1655,8,mFus,0.008338512980321428
1656,8,mFus,0.012608851485054163
1657,8,mFus,0.04138559293399444
1658,8,mFus,0.033237251120979514
1659,8,mFus,0.019348179752657624
1660,8,mFus,0.030048272311040916
1661,8,mFus,0.05651287828114231
1662,8,mFus,0.09962310492148335
1663,8,mFus,0.022946207750451662
1664,8,mFus,0.03617129908955798
1665,8,mFus,0.013048079962156126
1666,8,mFus,0.007378957478202999
1667,8,mFus,0.037229274009467836
1668,8,mFus,0.0017025826874526816
1669,8,mFus,0.1581716902768192
1670,8,mFus,0.007653428425335952
1671,8,mFus,0.02384071947790395
1672,8,mFus,0.0056750464876341045
1673,8,mFus,0.004345203533554356
1674,8,mFus,0.003727137407903478
1675,8,mFus,0.03724941779599297
1676,8,mFus,0.03453531431572714
1677,8,mFus,0.05809198458036942
1678,8,mFus,0.01478211170921389
1679,8,mFus,0.07129459029343399
1680,8,mFus,0.006805510646480455
1681,8,mFus,0.0056875843471845535
1682,8,mFus,0.07229723271805738
1683,8,mFus,0.024570634359795784
1684,8,mFus,0.01476307704868787
1685,8,mFus,0.02319744410302789
1686,8,mFus,0.009935485673905623
1687,8,mFus,0.006807721946733021
1688,8,mFus,0.08304849669244448
1689,8,mFus,0.00744676021754715
1690,8,mFus,0.013351608515955129
1691,8,mFus,0.05880623917965584
1692,8,mFus,0.010782682894846043
1693,8,mFus,0.024131489753232975
1694,8,mFus,0.043107875529783075
1695,8,mFus,0.05521015452548622
1696,8,mFus,0.029662834529147423
1697,8,mFus,0.007657599772268478
1698,8,mFus,0.03841885575360516
1699,8,mFus,0.027820343052739796
1700,9,mFus,0.009358446506562094
1701,9,mFus,0.010791106983304533
1702,9,mFus,0.02425301625868541
1703,9,mFus,0.015592683098757954
1704,9,mFus,0.04030764726705086
1705,9,mFus,0.028668688488852293
1706,9,mFus,0.08374819796155877
1707,9,mFus,0.05833534729094728
1708,9,mFus,0.028074978439802417
1709,9,mFus,0.03437356911703402
1710,9,mFus,0.025531261814377683
1711,9,mFus,0.009929104295213043
1712,9,mFus,0.020437731214973102
1713,9,mFus,0.03613761459045566
1714,9,mFus,0.004820129310161747
1715,9,mFus,0.018769131100071012
1716,9,mFus,0.0411251629883681
1717,9,mFus,0.028937180901502955
1718,9,mFus,0.026904639668938243
1719,9,mFus,0.12472406309003387
1720,9,mFus,0.01619613872851962
1721,9,mFus,0.00396310609331404
1722,9,mFus,0.003126739201209668
1723,9,mFus,0.026353051393297022
1724,9,mFus,0.006247202638831533
1725,9,mFus,0.007363638296680716
1726,9,mFus,0.06514761224170085
1727,9,mFus,0.015884904589700388
1728,9,mFus,0.005712959245242311
1729,9,mFus,0.055891894739228835
1730,9,mFus,0.028301288707061275
1731,9,mFus,0.025628756665474442
1732,9,mFus,0.014769307553639699
1733,9,mFus,0.011922907087571944
1734,9,mFus,0.012480142468671561
1735,9,mFus,0.013571297386607367
1736,9,mFus,0.019853803982189402
1737,9,mFus,0.02553165965943221
1738,9,mFus,0.0156072046272509
1739,9,mFus,0.014468434080548816
1740,9,mFus,0.04102424750255645
1741,9,mFus,0.02755305675519961
1742,9,mFus,0.033752597115035726
1743,9,mFus,0.0034111476513992737
1744,9,mFus,0.12148869551861007
1745,9,mFus,0.002872616289332109
1746,9,mFus,0.02333688277692912
1747,9,mFus,0.013362025439802794
1748,9,mFus,0.05026430655240113
1749,9,mFus,0.005389124050338326
1750,9,mFus,0.022708559357628555
1751,9,mFus,0.02410629876825875
1752,9,mFus,0.03006357590077788
1753,9,mFus,0.02807791995017834
1754,9,mFus,0.06597122205818574
1755,9,mFus,0.03126207034657374
1756,9,mFus,0.0485331437989694
1757,9,mFus,0.036006739586683115
1758,9,mFus,0.011849542916066404
1759,9,mFus,0.03024333810773274
1760,9,mFus,0.010213477645817348
1761,9,mFus,0.05139093881260028
1762,9,mFus,0.037474491466596364
1763,9,mFus,0.0051091449451000975
1764,9,mFus,0.003965868549879937
1765,9,mFus,0.013104167440173335
1766,9,mFus,0.019552524559225213
1767,9,mFus,0.024354460991015226
1768,9,mFus,0.02325704723926406
1769,9,mFus,0.022173890125467045
1770,9,mFus,0.014468840042173702
1771,9,mFus,0.032206321888990835
1772,9,mFus,0.01843958834030213
1773,9,mFus,0.001985275423762696
1774,9,mFus,0.03579270433439126
1775,9,mFus,0.017871312382309733
1776,9,mFus,0.038305819456660506
1777,9,mFus,0.02439813883022366
1778,9,mFus,0.0638727344793252
1779,9,mFus,0.03420304010490445
1780,9,mFus,0.05335906192910665
1781,9,mFus,0.05158295508723663
1782,9,mFus,0.09061712416714515
1783,9,mFus,0.0031228656601800715
1784,9,mFus,0.029847456623011998
1785,9,mFus,0.014766973570185374
1786,9,mFus,0.015034750165801726
1787,9,mFus,0.018995300879527915
1788,9,mFus,0.01135421273398496
1789,9,mFus,0.03290692749272478
1790,9,mFus,0.05023845825591356
1791,9,mFus,0.025513963578210026
1792,9,mFus,0.0113452267135582
1793,9,mFus,0.08885386312247752
1794,9,mFus,0.019543391000068293
1795,9,mFus,0.012535704623998748
1796,9,mFus,0.0070957419264649785
1797,9,mFus,0.009446858770790094
1798,9,mFus,0.04103547584654084
1799,9,mFus,0.04012743474521599
1800,1,pFus,0.022470950244325022
1801,1,pFus,0.3667670423474232
1802,1,pFus,0.2111368006440809
1803,1,pFus,0.335348509531407
1804,1,pFus,0.5633388868431701
1805,1,pFus,0.21927498650131647
1806,1,pFus,0.525723554855366
1807,1,pFus,0.11939790348735478
1808,1,pFus,0.009537247020511414
1809,1,pFus,0.02560592589979863
1810,1,pFus,0.23545667534554168
1811,1,pFus,0.43453137085417065
1812,1,pFus,0.48055996509309434
1813,1,pFus,0.5360014476554794
1814,1,pFus,0.30863311126046683
1815,1,pFus,0.03147768060969872
1816,1,pFus,0.07187760564423264
1817,1,pFus,0.3502620452012093
1818,1,pFus,0.32908882235844117
1819,1,pFus,0.4952434118460568
1820,1,pFus,0.18077690577108357
1821,1,pFus,0.0708105695118425
1822,1,pFus,0.5086390975820905
1823,1,pFus,0.09520410041177008
1824,1,pFus,0.01973569693129432
1825,1,pFus,0.5484607282956657
1826,1,pFus,0.45892393948292387
1827,1,pFus,0.3688009936212073
1828,1,pFus,0.09557261839272409
1829,1,pFus,0.4370648169140571
1830,1,pFus,0.5632774058790114
1831,1,pFus,0.34023098188717343
1832,1,pFus,0.17813626954467904
1833,1,pFus,0.5028699106752762
1834,1,pFus,0.35667294174242226
1835,1,pFus,0.0863389600708313
1836,1,pFus,0.3594239782688613
1837,1,pFus,0.4596861784099395
1838,1,pFus,0.20568711395296316
1839,1,pFus,0.31578292964942173
1840,1,pFus,0.022205730596752037
1841,1,pFus,0.4819737269101249
1842,1,pFus,0.21755796110301653
1843,1,pFus,0.04737468178485809
1844,1,pFus,0.09480639875219074
1845,1,pFus,0.33718739520146696
1846,1,pFus,0.228355864323602
1847,1,pFus,0.0465293103806717
1848,1,pFus,0.04505167477050708
1849,1,pFus,0.16688987282040585
1850,1,pFus,0.44849198013306585
1851,1,pFus,0.37940363884585415
1852,1,pFus,0.46676547809080576
1853,1,pFus,0.1614275610772758
1854,1,pFus,0.536998440367026
1855,1,pFus,0.3919151586659678
1856,1,pFus,0.10223197824725141
1857,1,pFus,0.23631623418618772
1858,1,pFus,0.09040453439027926
1859,1,pFus,0.6031161004504278
1860,1,pFus,0.36018859750233945
1861,1,pFus,0.17175532364236204
1862,1,pFus,0.3900453921473004
1863,1,pFus,0.26244159265061306
1864,1,pFus,0.27044391706867354
1865,1,pFus,0.33134633916801337
1866,1,pFus,0.3096203168441268
1867,1,pFus,0.18974950688591316
1868,1,pFus,0.3110592807540657
1869,1,pFus,0.14074810021536027
1870,1,pFus,0.7031098942862593
1871,1,pFus,0.3489513358730444
1872,1,pFus,0.2993330823692679
1873,1,pFus,0.06593690100552273
1874,1,pFus,0.0850997939860865
1875,1,pFus,0.1015258741849723
1876,1,pFus,0.3008670078830244
1877,1,pFus,0.4182092597462719
1878,1,pFus,0.13404321100903127
1879,1,pFus,0.1786442809188762
1880,1,pFus,0.4433211422724084
1881,1,pFus,0.30005190676345966
1882,1,pFus,0.007061228275804946
1883,1,pFus,0.1770048454783677
1884,1,pFus,0.3691402019757901
1885,1,pFus,0.2348544693738674
1886,1,pFus,0.044135901554538434
1887,1,pFus,0.34670893738241615
1888,1,pFus,0.007365954721371259
1889,1,pFus,0.20679498265489324
1890,1,pFus,0.39089594550122664
1891,1,pFus,0.12563873885929158
1892,1,pFus,0.01083239236660906
1893,1,pFus,0.30822840174551935
1894,1,pFus,0.2555229161284286
1895,1,pFus,0.19653391662192893
1896,1,pFus,0.04904265313492207
1897,1,pFus,0.2642618402850515
1898,1,pFus,0.10510995009432515
1899,1,pFus,0.4642224455320408
1900,2,pFus,0.5745495600894035
1901,2,pFus,0.10594578017421731
1902,2,pFus,0.1314530899542926
1903,2,pFus,0.3336736211071282
1904,2,pFus,0.08560500770509774
1905,2,pFus,0.26534395327624094
1906,2,pFus,0.22467180522499752
1907,2,pFus,0.2437457922216308
1908,2,pFus,0.4101090389880209
1909,2,pFus,0.3350143831444517
1910,2,pFus,0.03125976708412982
1911,2,pFus,0.5711869586111334
1912,2,pFus,0.09728312510721708
1913,2,pFus,0.27246276549010573
1914,2,pFus,0.013694417227627542
1915,2,pFus,0.20871919705138683
1916,2,pFus,0.3375716287586361
1917,2,pFus,0.07995347067077112
1918,2,pFus,0.25601322350145916
1919,2,pFus,0.07743663546303187
1920,2,pFus,0.22439708788251414
1921,2,pFus,0.06596005756904959
1922,2,pFus,0.15597376578645616
1923,2,pFus,0.19406831799617896
1924,2,pFus,0.015979380444094794
1925,2,pFus,0.05983898827001077
1926,2,pFus,0.2033086879033073
1927,2,pFus,0.6064521016827639
1928,2,pFus,0.13908992033159553
1929,2,pFus,0.14139836431487351
1930,2,pFus,0.4861648378956199
1931,2,pFus,0.013483112303456963
1932,2,pFus,0.04677275542922141
1933,2,pFus,0.09056313965181517
1934,2,pFus,0.6519802041584744
1935,2,pFus,0.17245665537089222
1936,2,pFus,0.14150660168497142
1937,2,pFus,0.27776120477210087
1938,2,pFus,0.114741650068881
1939,2,pFus,0.388860748052244
1940,2,pFus,0.19753274665975076
1941,2,pFus,0.21693229856130425
1942,2,pFus,0.37296123700866884
1943,2,pFus,0.518263255656598
1944,2,pFus,0.01118877525275412
1945,2,pFus,0.0675635065956262
1946,2,pFus,0.03214218327642446
1947,2,pFus,0.191644474623496
1948,2,pFus,0.09410839699471014
1949,2,pFus,0.12524595778178146
1950,2,pFus,0.2925507505076967
1951,2,pFus,0.08663021965522055
1952,2,pFus,0.08653155764622805
1953,2,pFus,0.2913181078218768
1954,2,pFus,0.4644484357504107
1955,2,pFus,0.04284454131045686
1956,2,pFus,0.38983310719660763
1957,2,pFus,0.20444852423453713
1958,2,pFus,0.11492384597358976
1959,2,pFus,0.022881964830977777
1960,2,pFus,0.39122700811985867
1961,2,pFus,0.2574961493481953
1962,2,pFus,0.3063185743315588
1963,2,pFus,0.3985279838699672
1964,2,pFus,0.13691898596091673
1965,2,pFus,0.3556214558145926
1966,2,pFus,0.17679795787623107
1967,2,pFus,0.27232035767748836
1968,2,pFus,0.15661494401845685
1969,2,pFus,0.09034880208823447
1970,2,pFus,0.1299282276222478
1971,2,pFus,0.3577894933834247
1972,2,pFus,0.5161196424905501
1973,2,pFus,0.08171120370001492
1974,2,pFus,0.2620862810277789
1975,2,pFus,0.48274102971581256
1976,2,pFus,0.29234126978781544
1977,2,pFus,0.12669847582918314
1978,2,pFus,0.3046874954889829
1979,2,pFus,0.26389741623864443
1980,2,pFus,0.3091750784677302
1981,2,pFus,0.3207095913150551
1982,2,pFus,0.045924906337586655
1983,2,pFus,0.04670549778273293
1984,2,pFus,0.0932573082626629
1985,2,pFus,0.11624462325811878
1986,2,pFus,0.4090051670145229
1987,2,pFus,0.08892725936106538
1988,2,pFus,0.4340517747657099
1989,2,pFus,0.21846351378162307
1990,2,pFus,0.045710145631068094
1991,2,pFus,0.1287259427434423
1992,2,pFus,0.4781436628472016
1993,2,pFus,0.13463395458187322
1994,2,pFus,0.27260308827683466
1995,2,pFus,0.02746627704690437
1996,2,pFus,0.2101990435295042
1997,2,pFus,0.4340056663151862
1998,2,pFus,0.1598196031232102
1999,2,pFus,0.25408898147792347
2000,3,pFus,0.037612417936775513
2001,3,pFus,0.11023519228848544
2002,3,pFus,0.05770016188689178
2003,3,pFus,0.14268067429791115
2004,3,pFus,0.067663741525815
2005,3,pFus,0.03651767157498022
2006,3,pFus,0.10211950250383607
2007,3,pFus,0.3706424155719939
2008,3,pFus,0.1620881840998559
2009,3,pFus,0.11345541557951827
2010,3,pFus,0.18553563133191478
2011,3,pFus,0.08875679466737026
2012,3,pFus,0.13081817537973553
2013,3,pFus,0.13336948486821004
2014,3,pFus,0.10110513250570106
2015,3,pFus,0.3284592480854824
2016,3,pFus,0.0320899612071174
2017,3,pFus,0.27887819529266367
2018,3,pFus,0.061709222689019294
2019,3,pFus,0.48883413863444464
2020,3,pFus,0.04468146554631131
2021,3,pFus,0.18952794733559725
2022,3,pFus,0.04907339326324561
2023,3,pFus,0.08104253883409519
2024,3,pFus,0.026520435616286114
2025,3,pFus,0.19178202021260218
2026,3,pFus,0.06997467018257401
2027,3,pFus,0.07115279816720405
2028,3,pFus,0.11480895765910178
2029,3,pFus,0.21267315020184369
2030,3,pFus,0.05174497434164531
2031,3,pFus,0.22476379678128852
2032,3,pFus,0.3386231297530472
2033,3,pFus,0.5038667533737353
2034,3,pFus,0.10458661616277029
2035,3,pFus,0.2242755659452073
2036,3,pFus,0.02950394866048885
2037,3,pFus,0.5087137864926972
2038,3,pFus,0.04515911259610579
2039,3,pFus,0.06960704689099015
2040,3,pFus,0.027633461541129656
2041,3,pFus,0.08190352647401294
2042,3,pFus,0.19274944991981022
2043,3,pFus,0.3044294780010727
2044,3,pFus,0.10031864945583516
2045,3,pFus,0.19547032718163865
2046,3,pFus,0.28684524550367885
2047,3,pFus,0.16074226098627223
2048,3,pFus,0.05505446592554601
2049,3,pFus,0.04120264051994391
2050,3,pFus,0.20987080149334
2051,3,pFus,0.2158029837455998
2052,3,pFus,0.056635726369810235
2053,3,pFus,0.06828273547530221
2054,3,pFus,0.03650566724138623
2055,3,pFus,0.2618360209864909
2056,3,pFus,0.012263823439079224
2057,3,pFus,0.03760524619740097
2058,3,pFus,0.20902096287266822
2059,3,pFus,0.2656735926898337
2060,3,pFus,0.2935207949680929
2061,3,pFus,0.3068137576884579
2062,3,pFus,0.012046794962486104
2063,3,pFus,0.026021577665200208
2064,3,pFus,0.131887373120026
2065,3,pFus,0.022292444837922074
2066,3,pFus,0.02708491406105557
2067,3,pFus,0.023814636655731317
2068,3,pFus,0.03556405473065092
2069,3,pFus,0.04269332083243583
2070,3,pFus,0.06327715048303412
2071,3,pFus,0.27905584146364515
2072,3,pFus,0.08257333695553215
2073,3,pFus,0.046557248049016425
2074,3,pFus,0.06942177581838882
2075,3,pFus,0.07172759366398926
2076,3,pFus,0.04654125438876853
2077,3,pFus,0.14115457359332662
2078,3,pFus,0.00946245064275595
2079,3,pFus,0.0462888618842042
2080,3,pFus,0.12745629371447736
2081,3,pFus,0.1582273377086107
2082,3,pFus,0.0833061533127367
2083,3,pFus,0.07845252752570753
2084,3,pFus,0.11138577416286004
2085,3,pFus,0.11967677672989757
2086,3,pFus,0.13106205094874984
2087,3,pFus,0.23564925160797728
2088,3,pFus,0.27704722899818784
2089,3,pFus,0.018517009352552863
2090,3,pFus,0.08286387012875632
2091,3,pFus,0.30015953441847276
2092,3,pFus,0.16433331457762193
2093,3,pFus,0.32430991922289826
2094,3,pFus,0.11752704464605286
2095,3,pFus,0.07482211921050794
2096,3,pFus,0.07776608375698121
2097,3,pFus,0.10926990789673308
2098,3,pFus,0.1327441461351701
2099,3,pFus,0.2995430781263552
2100,4,pFus,0.48486905877607134
2101,4,pFus,0.03923847978922464
2102,4,pFus,0.09773723102124457
2103,4,pFus,0.05915088814436148
2104,4,pFus,0.32719474105918667
2105,4,pFus,0.055987931436621806
2106,4,pFus,0.1011886271856348
2107,4,pFus,0.07217118244362374
2108,4,pFus,0.21616850831683482
2109,4,pFus,0.07453524925907136
2110,4,pFus,0.08215484205458792
2111,4,pFus,0.005141726483730203
2112,4,pFus,0.0797646458871276
2113,4,pFus,0.15892642275675517
2114,4,pFus,0.1872048234268823
2115,4,pFus,0.15237178589028144
2116,4,pFus,0.03451226671073273
2117,4,pFus,0.008250284865863258
2118,4,pFus,0.3540277980237853
2119,4,pFus,0.2606200192068435
2120,4,pFus,0.07430886529701003
2121,4,pFus,0.025502904077780397
2122,4,pFus,0.0943854821155817
2123,4,pFus,0.06590119549058608
2124,4,pFus,0.3794259378403656
2125,4,pFus,0.02906774964311293
2126,4,pFus,0.12748107878740594
2127,4,pFus,0.05891129514483813
2128,4,pFus,0.21833239307197982
2129,4,pFus,0.025854383994135616
2130,4,pFus,0.02422743548287341
2131,4,pFus,0.004550091210891314
2132,4,pFus,0.10318140952515725
2133,4,pFus,0.019450643315495827
2134,4,pFus,0.05395098836657285
2135,4,pFus,0.0963028035042967
2136,4,pFus,0.26000332658692277
2137,4,pFus,0.10518034187738617
2138,4,pFus,0.01666291356748028
2139,4,pFus,0.060714601744765895
2140,4,pFus,0.09895109369348026
2141,4,pFus,0.11916670629223436
2142,4,pFus,0.011127693039867867
2143,4,pFus,0.3229928913173912
2144,4,pFus,0.02888869391244872
2145,4,pFus,0.24128467458331668
2146,4,pFus,0.03180940199232648
2147,4,pFus,0.08411505893008193
2148,4,pFus,0.044195480191734415
2149,4,pFus,0.10981032621361046
2150,4,pFus,0.038908467747018664
2151,4,pFus,0.04850442735126384
2152,4,pFus,0.0988066185793928
2153,4,pFus,0.014895986790655395
2154,4,pFus,0.053714946595233154
2155,4,pFus,0.0710297511189286
2156,4,pFus,0.0571640522764317
2157,4,pFus,0.05582212329711214
2158,4,pFus,0.035377237826539475
2159,4,pFus,0.029251098690256275
2160,4,pFus,0.033504782061723755
2161,4,pFus,0.06722296775837347
2162,4,pFus,0.058627592362246815
2163,4,pFus,0.01091188336304422
2164,4,pFus,0.04541319930000976
2165,4,pFus,0.06354862277091333
2166,4,pFus,0.026941277311523834
2167,4,pFus,0.03361343817984799
2168,4,pFus,0.05397623295452002
2169,4,pFus,0.21670173030480283
2170,4,pFus,0.005740348533229311
2171,4,pFus,0.038552069373604884
2172,4,pFus,0.020270147559463332
2173,4,pFus,0.22175911731678463
2174,4,pFus,0.033161623165587635
2175,4,pFus,0.11980305392759298
2176,4,pFus,0.02539755691819136
2177,4,pFus,0.015130458648041063
2178,4,pFus,0.09574489448845636
2179,4,pFus,0.04737603452679857
2180,4,pFus,0.23146490244848983
2181,4,pFus,0.13103815915403028
2182,4,pFus,0.028954252237830255
2183,4,pFus,0.025697521337362667
2184,4,pFus,0.04359566545639325
2185,4,pFus,0.014398415973020145
2186,4,pFus,0.4931825982325689
2187,4,pFus,0.018479865985872018
2188,4,pFus,0.04778705301039731
2189,4,pFus,0.05165651666723661
2190,4,pFus,0.022748711647837053
2191,4,pFus,0.06639506871736649
2192,4,pFus,0.016527450616139847
2193,4,pFus,0.09707729910764155
2194,4,pFus,0.02262127416084817
2195,4,pFus,0.43604659738997953
2196,4,pFus,0.05615091433903694
2197,4,pFus,0.020021638770964696
2198,4,pFus,0.07682260418319711
2199,4,pFus,0.038831275084695575
2200,5,pFus,0.034875818395242036
2201,5,pFus,0.09819316406692909
2202,5,pFus,0.0602743551243012
2203,5,pFus,0.026591291161712535
2204,5,pFus,0.02808009692748297
2205,5,pFus,0.05033371208504439
2206,5,pFus,0.10364824343191074
2207,5,pFus,0.07747639669540002
2208,5,pFus,0.05263912302069672
2209,5,pFus,0.04926435914318618
2210,5,pFus,0.03737008491266394
2211,5,pFus,0.08002780987642587
2212,5,pFus,0.16284121499642976
2213,5,pFus,0.10540643468697174
2214,5,pFus,0.04173272115348529
2215,5,pFus,0.16989438075942098
2216,5,pFus,0.08455554997521919
2217,5,pFus,0.007662260242554557
2218,5,pFus,0.06032233969635947
2219,5,pFus,0.02215773135666387
2220,5,pFus,0.09975984096967601
2221,5,pFus,0.0019917799273698376
2222,5,pFus,0.15345657627405276
2223,5,pFus,0.008260024673154329
2224,5,pFus,0.3724218331694247
2225,5,pFus,0.05708521983377071
2226,5,pFus,0.19497463333236664
2227,5,pFus,0.027935932335879425
2228,5,pFus,0.02069648530400122
2229,5,pFus,0.15629724720642318
2230,5,pFus,0.05199626647009925
2231,5,pFus,0.10458349265450505
2232,5,pFus,0.0283732684953094
2233,5,pFus,0.03826443487776271
2234,5,pFus,0.08792613439877962
2235,5,pFus,0.043396804103406926
2236,5,pFus,0.022464024556551235
2237,5,pFus,0.06089580440431223
2238,5,pFus,0.2650678713597747
2239,5,pFus,0.1935253197802831
2240,5,pFus,0.1301108231170957
2241,5,pFus,0.04701842685578614
2242,5,pFus,0.03233605073028413
2243,5,pFus,0.03677388840880797
2244,5,pFus,0.09064201859323462
2245,5,pFus,0.07201036404548071
2246,5,pFus,0.02220164308684585
2247,5,pFus,0.21482618226601127
2248,5,pFus,0.08467765552528163
2249,5,pFus,0.04679926669516045
2250,5,pFus,0.10768306773343178
2251,5,pFus,0.03787919854083123
2252,5,pFus,0.036089993820682745
2253,5,pFus,0.02254980599628179
2254,5,pFus,0.11080903969527257
2255,5,pFus,0.10000477474415838
2256,5,pFus,0.046783392817235495
2257,5,pFus,0.08313253937914762
2258,5,pFus,0.020361453844926988
2259,5,pFus,0.06691390193943904
2260,5,pFus,0.05181899903862461
2261,5,pFus,0.05056469455425314
2262,5,pFus,0.028884123237409836
2263,5,pFus,0.023142986681093342
2264,5,pFus,0.006539910964486343
2265,5,pFus,0.017267382368221548
2266,5,pFus,0.0402737113022114
2267,5,pFus,0.008543293645719329
2268,5,pFus,0.07336294364379317
2269,5,pFus,0.007424362395026656
2270,5,pFus,0.06305340124075448
2271,5,pFus,0.02297765948885285
2272,5,pFus,0.05851570717102189
2273,5,pFus,0.16822032027104056
2274,5,pFus,0.11972814301609719
2275,5,pFus,0.13621440859090198
2276,5,pFus,0.07481304009430349
2277,5,pFus,0.10171518363518164
2278,5,pFus,0.1276361773193554
2279,5,pFus,0.01478142240010943
2280,5,pFus,0.11213231444679506
2281,5,pFus,0.0373689273744713
2282,5,pFus,0.10124404262144483
2283,5,pFus,0.008861162146740847
2284,5,pFus,0.08708122641472354
2285,5,pFus,0.14441519799251581
2286,5,pFus,0.12700379210042476
2287,5,pFus,0.005712448866192584
2288,5,pFus,0.019663367896105954
2289,5,pFus,0.09589056945991539
2290,5,pFus,0.018799900487452857
2291,5,pFus,0.06215834599879189
2292,5,pFus,0.08338496678801796
2293,5,pFus,0.10896793515283149
2294,5,pFus,0.01203717883903508
2295,5,pFus,0.0916217775614668
2296,5,pFus,0.01248383721004773
2297,5,pFus,0.025497020492625783
2298,5,pFus,0.02557816952855461
2299,5,pFus,0.09366307210687463
2300,6,pFus,0.018515924427404296
2301,6,pFus,0.00426003692093043
2302,6,pFus,0.2699967430496266
2303,6,pFus,0.0076828384635945
2304,6,pFus,0.13277206535640101
2305,6,pFus,0.12832365213724103
2306,6,pFus,0.6301062883200058
2307,6,pFus,0.0824304219793819
2308,6,pFus,0.054208508931968866
2309,6,pFus,0.019837916775456075
2310,6,pFus,0.03623827939197344
2311,6,pFus,0.0031194044686006436
2312,6,pFus,0.062653927547421
2313,6,pFus,0.057931594875104506
2314,6,pFus,0.026422121063388027
2315,6,pFus,0.007093479923646887
2316,6,pFus,0.014477505863976337
2317,6,pFus,0.07606606941067333
2318,6,pFus,0.009359691906746896
2319,6,pFus,0.06729808514613045
2320,6,pFus,0.020426091902609127
2321,6,pFus,0.06173969421816039
2322,6,pFus,0.19370324343486964
2323,6,pFus,0.0174036399976214
2324,6,pFus,0.030038273057294958
2325,6,pFus,0.03120200623578257
2326,6,pFus,0.003982481638957166
2327,6,pFus,0.009396831001459383
2328,6,pFus,0.012263035502944181
2329,6,pFus,0.0759247160067547
2330,6,pFus,0.020698616547696565
2331,6,pFus,0.154353403578845
2332,6,pFus,0.05756666533905532
2333,6,pFus,0.050264306552400925
2334,6,pFus,0.020221146233817416
2335,6,pFus,0.005954758417471317
2336,6,pFus,0.04363565790858215
2337,6,pFus,0.0357359411465514
2338,6,pFus,0.03947786137607246
2339,6,pFus,0.031201164545396624
2340,6,pFus,0.09104979463647028
2341,6,pFus,0.03656320227673218
2342,6,pFus,0.013067944222598231
2343,6,pFus,0.03149689233370406
2344,6,pFus,0.13873000059802318
2345,6,pFus,0.014846722387403422
2346,6,pFus,0.07212166920281346
2347,6,pFus,0.1906115903049348
2348,6,pFus,0.012833681246886167
2349,6,pFus,0.021872525405875295
2350,6,pFus,0.02428024808818645
2351,6,pFus,0.024112425703445198
2352,6,pFus,0.2829921092754525
2353,6,pFus,0.041728909874268874
2354,6,pFus,0.0034083577895050693
2355,6,pFus,0.04926185939138988
2356,6,pFus,0.0375725324856803
2357,6,pFus,0.07976453598426676
2358,6,pFus,0.044243089609994186
2359,6,pFus,0.16014047116361246
2360,6,pFus,0.09394400375021325
2361,6,pFus,0.048308516417579585
2362,6,pFus,0.012199651006873749
2363,6,pFus,0.04279439467805128
2364,6,pFus,0.014755485497904603
2365,6,pFus,0.011324060854215385
2366,6,pFus,0.015324471975238708
2367,6,pFus,0.01539372868249023
2368,6,pFus,0.015332043855771945
2369,6,pFus,0.018720791836881676
2370,6,pFus,0.011066230361257883
2371,6,pFus,0.018733077911329547
2372,6,pFus,0.09667802800458905
2373,6,pFus,0.03725027666024158
2374,6,pFus,0.0666018384710202
2375,6,pFus,0.043565517619531216
2376,6,pFus,0.1961122690436637
2377,6,pFus,0.137531111967019
2378,6,pFus,0.024103932717281437
2379,6,pFus,0.033305368035927124
2380,6,pFus,0.01675822064285599
2381,6,pFus,0.10037171560657197
2382,6,pFus,0.06161574226292113
2383,6,pFus,0.15880053908191819
2384,6,pFus,0.013123143851644427
2385,6,pFus,0.17524515897291973
2386,6,pFus,0.21574934427737763
2387,6,pFus,0.02889896940000901
