subject,session,morph_type,morph,pos,ecc,rt,response_identity,third_option
s10,1,bc,67,5,7,1.0853,c,0
s10,1,ab,33,1,7,0.63446,a,0
s10,1,ab,100,7,7,0.6846,b,0
s10,1,bc,0,5,7,0.76802,b,0
s10,1,ac,17,5,7,0.78475,b,1
s10,1,ac,33,7,7,0.65114,c,0
s10,1,ac,83,1,7,0.61781,c,0
s10,1,ac,50,1,7,0.9517,a,0
s10,1,ab,33,5,7,1.1187,a,0
s10,1,bc,100,1,7,0.73469,c,0
s10,1,ab,50,3,7,0.65118,a,0
s10,1,ac,50,7,7,0.8849,a,0
s10,1,ac,0,3,7,0.6011,a,0
s10,1,ac,67,1,7,0.66787,c,0
s10,1,ab,33,7,7,0.58435,a,0
s10,1,ac,100,7,7,0.55099,c,0
s10,1,ab,50,1,7,0.70121,a,0
s10,1,ac,17,5,7,0.46754,a,0
s10,1,bc,0,7,7,0.66783,b,0
s10,1,bc,33,7,7,0.71787,c,0
s10,1,ab,50,3,7,0.66779,b,0
s10,1,ac,17,3,7,0.60106,a,0
s10,1,bc,100,3,7,0.60107,c,0
s10,1,bc,83,3,7,0.73464,c,0
s10,1,ab,17,1,7,0.53429,a,0
s10,1,bc,100,7,7,0.58435,c,0
s10,1,ac,33,5,7,0.51756,a,0
s10,1,ab,67,7,7,0.65119,b,0
s10,1,ab,83,1,7,0.68458,b,0
s10,1,ab,17,3,7,0.51754,a,0
s10,1,ab,67,3,7,0.66792,b,0
s10,1,bc,67,7,7,0.73464,c,0
s10,1,bc,50,3,7,0.71795,b,0
s10,1,bc,33,5,7,0.61781,b,0
s10,1,bc,67,1,7,1.319,b,0
s10,1,ab,100,7,7,0.56766,b,0
s10,1,bc,83,7,7,0.76803,c,0
s10,1,ac,83,7,7,0.5009,c,0
s10,1,ac,50,3,7,0.63443,a,0
s10,1,bc,83,5,7,0.6345,c,0
s10,1,ac,0,1,7,0.65118,a,0
s10,1,ab,83,5,7,0.78477,b,0
s10,1,ab,0,3,7,0.6011,a,0
s10,1,ac,50,1,7,0.88489,c,0
s10,1,bc,17,1,7,0.8014,b,0
s10,1,bc,33,3,7,0.65114,b,0
s10,1,bc,17,3,7,0.70125,b,0
s10,1,bc,50,5,7,0.70135,c,0
s10,1,ac,100,5,7,0.4842,c,0
s10,1,bc,100,5,7,0.51757,c,0
s10,1,bc,67,5,7,0.53443,c,0
s10,1,ab,17,7,7,0.63443,a,0
s10,1,ac,0,5,7,0.68461,a,0
s10,1,ac,67,7,7,0.76808,c,0
s10,1,bc,100,1,7,0.58431,c,0
s10,1,ac,33,3,7,0.58436,a,0
s10,1,ab,17,5,7,0.551,a,0
s10,1,bc,50,7,7,0.58441,c,0
s10,1,ac,100,3,7,0.63444,c,0
s10,1,ab,100,3,7,0.58442,b,0
s10,1,bc,17,7,7,0.63442,c,0
s10,1,ac,67,5,7,0.75131,c,0
s10,1,ab,0,5,7,0.55095,b,0
s10,1,ac,17,1,7,0.70118,b,1
s10,1,ab,83,3,7,0.61777,b,0
s10,1,bc,67,3,7,0.91826,c,0
s10,1,ab,83,7,7,1.5194,b,0
s10,1,ac,67,3,7,0.73463,a,0
s10,1,ab,67,1,7,0.76798,b,0
s10,1,bc,17,5,7,0.65117,b,0
s10,1,ac,100,1,7,1.0017,c,0
s10,1,ac,83,3,7,0.73459,c,0
s10,1,ab,67,5,7,0.63444,b,0
s10,1,ac,83,1,7,0.90156,c,0
s10,1,ab,33,5,7,0.73465,a,0
s10,1,bc,0,1,7,0.78474,b,0
s10,1,ab,100,5,7,0.81818,b,0
s10,1,ab,0,7,7,0.53432,a,0
s10,1,ac,50,5,7,0.75131,c,0
s10,1,ab,100,1,7,0.63447,b,0
s10,1,ac,0,7,7,0.71791,a,0
s10,1,bc,50,1,7,0.65112,b,0
s10,1,ac,17,7,7,0.46751,a,0
s10,1,ab,0,1,7,0.46751,a,0
s10,1,ac,83,5,7,0.65117,c,0
s10,1,bc,83,1,7,1.2355,b,0
s10,1,bc,33,1,7,1.0519,b,0
s10,1,ab,50,5,7,0.86824,a,0
s10,1,ab,33,3,7,0.5844,a,0
s10,1,ac,33,7,7,0.7513,a,0
s10,1,bc,0,5,7,0.76801,b,0
s10,1,ab,33,1,7,0.50094,a,0
s10,1,ac,33,1,7,0.56773,a,0
s10,1,ab,50,7,7,0.88487,a,0
s10,1,bc,0,3,7,0.60109,b,0
s10,1,ab,0,7,7,0.5677,a,0
s10,1,ac,67,7,7,0.83475,c,0
s10,1,ac,100,1,7,0.70123,c,0
s10,1,bc,33,1,7,0.65119,b,0
s10,1,ab,100,3,7,0.60109,b,0
s10,1,ab,0,5,7,0.56762,a,0
s10,1,ab,50,1,7,0.90164,a,0
s10,1,ab,33,1,7,0.73459,a,0
s10,1,ac,33,5,7,0.58438,a,0
s10,1,ac,0,1,7,0.40071,a,0
s10,1,ab,0,1,7,0.43419,a,0
s10,1,ab,33,5,7,0.48421,a,0
s10,1,ab,0,3,7,0.43413,a,0
s10,1,ab,33,7,7,0.73465,a,0
s10,1,ab,50,3,7,0.68456,a,0
s10,1,bc,50,5,7,0.81814,c,0
s10,1,bc,67,1,7,0.60114,c,0
s10,1,bc,0,5,7,0.65119,b,0
s10,1,ab,50,5,7,0.71793,a,0
s10,1,bc,17,3,7,0.4842,b,0
s10,1,ab,83,7,7,0.61778,b,0
s10,1,ac,50,1,7,0.56767,a,0
s10,1,ab,50,7,7,0.66786,a,0
s10,1,ab,100,1,7,0.76803,b,0
s10,1,ab,67,5,7,0.70121,b,0
s10,1,ab,67,7,7,0.48419,a,0
s10,1,bc,17,5,7,0.50095,b,0
s10,1,ac,50,3,7,0.6512,a,0
s10,1,ac,67,5,7,0.76809,c,0
s10,1,ac,0,5,7,0.63442,a,0
s10,1,bc,83,3,7,0.73466,b,0
s10,1,bc,100,5,7,0.63447,c,0
s10,1,bc,0,3,7,0.56764,b,0
s10,1,ac,100,3,7,0.80142,c,0
s10,1,ab,67,3,7,0.58434,b,0
s10,1,ab,67,1,7,0.68455,b,0
s10,1,bc,100,3,7,0.56778,c,0
s10,1,bc,67,7,7,0.71794,b,0
s10,1,bc,50,7,7,0.68458,c,0
s10,1,ac,67,3,7,1.1855,b,1
s10,1,bc,17,7,7,0.76806,b,0
s10,1,bc,50,1,7,0.51762,b,0
s10,1,bc,33,5,7,0.51759,c,0
s10,1,ab,17,1,7,0.66786,a,0
s10,1,ac,83,3,7,0.73468,c,0
s10,1,ac,17,3,7,0.65117,a,0
s10,1,ac,33,1,7,0.55096,a,0
s10,1,ac,83,5,7,0.80142,c,0
s10,1,bc,100,7,7,0.60108,c,0
s10,1,ac,50,7,7,0.71792,a,0
s10,1,bc,83,5,7,0.53432,c,0
s10,1,ab,17,7,7,0.50094,a,0
s10,1,ab,83,5,7,0.70125,b,0
s10,1,bc,0,1,7,0.90157,b,0
s10,1,bc,100,1,7,0.66783,c,0
s10,1,ac,0,7,7,0.61776,a,0
s10,1,ac,83,7,7,0.61778,c,0
s10,1,bc,50,3,7,0.65117,b,0
s10,1,bc,0,7,7,0.75129,b,0
s10,1,ab,33,3,7,0.85148,a,0
s10,1,ac,33,3,7,0.70129,a,0
s10,1,ab,17,3,7,0.53431,a,0
s10,1,ac,83,1,7,0.66787,b,1
s10,1,bc,33,3,7,0.51758,b,0
s10,1,bc,83,1,7,0.91829,b,0
s10,1,ac,17,5,7,0.73466,a,0
s10,1,ac,100,7,7,0.60112,c,0
s10,1,ab,83,3,7,0.65118,b,0
s10,1,ab,100,7,7,0.55101,b,0
s10,1,ab,17,5,7,0.61776,a,0
s10,1,ac,17,7,7,0.46754,a,0
s10,1,bc,67,3,7,0.58441,b,0
s10,1,ac,67,1,7,0.4842,a,0
s10,1,ac,100,5,7,1.2188,b,1
s10,1,ac,0,3,7,0.48429,a,0
s10,1,ac,50,5,7,0.68453,b,1
s10,1,bc,83,7,7,0.65114,c,0
s10,1,bc,67,5,7,0.86817,c,0
s10,1,ab,83,1,7,1.1021,b,0
s10,1,ab,100,5,7,1.5027,b,0
s10,1,ac,33,7,7,0.65116,a,0
s10,1,ac,17,1,7,0.58434,a,0
s10,1,bc,33,7,7,0.78467,c,0
s10,1,bc,17,1,7,0.76804,b,0
s10,2,ab,33,5,7,0.55094,a,0
s10,2,ac,50,5,7,0.70127,c,0
s10,2,bc,33,7,7,0.55099,b,0
s10,2,ac,17,7,7,0.60114,a,0
s10,2,ac,17,5,7,0.5343,a,0
s10,2,bc,17,3,7,0.58432,c,0
s10,2,ab,17,5,7,0.66802,a,0
s10,2,ac,100,7,7,0.6511,c,0
s10,2,ab,50,5,7,0.70121,a,0
s10,2,bc,100,1,7,0.73471,b,0
s10,2,ab,33,1,7,0.56767,a,0
s10,2,bc,67,7,7,0.65126,c,0
s10,2,bc,17,7,7,0.55099,b,0
s10,2,ac,33,7,7,0.68457,a,0
s10,2,bc,100,3,7,0.53423,b,0
s10,2,ab,83,7,7,0.76806,b,0
s10,2,ab,100,7,7,0.66787,b,0
s10,2,ab,83,5,7,0.66789,b,0
s10,2,ab,0,5,7,0.55104,a,0
s10,2,ac,67,1,7,1.1855,a,0
s10,2,ac,83,1,7,0.58439,b,1
s10,2,ab,83,1,7,0.65125,b,0
s10,2,bc,33,1,7,0.60131,b,0
s10,2,ab,0,1,7,0.56762,a,0
s10,2,bc,17,5,7,0.55115,b,0
s10,2,bc,33,3,7,1.3524,b,0
s10,2,bc,83,5,7,0.66789,c,0
s10,2,ab,67,1,7,0.61776,b,0
s10,2,ac,83,5,7,0.56762,c,0
s10,2,ab,83,3,7,0.5844,b,0
s10,2,ac,0,3,7,0.56771,a,0
s10,2,ac,67,5,7,0.63451,c,0
s10,2,ac,50,7,7,0.68459,c,0
s10,2,bc,67,1,7,0.6679,b,0
s10,2,bc,0,5,7,0.63448,b,0
s10,2,bc,67,5,7,0.75139,c,0
s10,2,ac,17,1,7,0.55101,a,0
s10,2,bc,83,3,7,0.8682,c,0
s10,2,ab,50,7,7,0.76799,b,0
s10,2,bc,17,1,7,0.61777,b,0
s10,2,bc,83,7,7,0.65115,c,0
s10,2,bc,33,5,7,0.65115,b,0
s10,2,ab,67,5,7,0.63445,b,0
s10,2,ab,17,7,7,0.85149,a,0
s10,2,ac,100,5,7,0.61774,c,0
s10,2,ac,50,3,7,0.70127,a,0
s10,2,bc,50,7,7,0.63444,c,0
s10,2,bc,50,5,7,0.66783,c,0
s10,2,bc,0,7,7,0.601,b,0
s10,2,ac,67,7,7,0.63442,c,0
s10,2,ac,33,1,7,0.551,a,0
s10,2,ab,17,1,7,0.66789,a,0
s10,2,ab,100,5,7,0.70127,b,0
s10,2,ac,17,3,7,0.56767,a,0
s10,2,ac,50,1,7,0.85155,b,1
s10,2,ab,100,3,7,0.61777,b,0
s10,2,ac,83,3,7,0.91835,b,1
s10,2,bc,0,3,7,0.60109,b,0
s10,2,ac,83,7,7,0.58443,c,0
s10,2,ac,100,1,7,0.71798,b,1
s10,2,ac,100,3,7,0.70128,b,1
s10,2,ac,0,7,7,0.61776,a,0
s10,2,ac,0,5,7,0.6011,a,0
s10,2,ab,33,7,7,0.66786,a,0
s10,2,ac,33,3,7,0.63453,a,0
s10,2,bc,83,1,7,0.9517,b,0
s10,2,ac,67,3,7,0.76805,b,1
s10,2,ab,67,3,7,0.78468,b,0
s10,2,ab,50,1,7,0.48422,a,0
s10,2,ab,0,7,7,0.65108,a,0
s10,2,bc,0,1,7,0.58444,b,0
s10,2,ab,50,3,7,0.55095,a,0
s10,2,ab,100,1,7,0.7179,b,0
s10,2,bc,67,3,7,0.66785,b,0
s10,2,bc,50,1,7,0.81817,b,0
s10,2,ab,67,7,7,0.71794,b,0
s10,2,ab,0,3,7,0.551,a,0
s10,2,ac,0,1,7,0.61779,a,0
s10,2,ac,33,5,7,0.88484,a,0
s10,2,bc,100,5,7,0.55101,c,0
s10,2,bc,50,3,7,0.65118,b,0
s10,2,bc,100,7,7,0.61778,c,0
s10,2,ab,33,3,7,0.66782,b,0
s10,2,ab,17,3,7,0.90166,a,0
s10,2,ac,17,3,7,0.76802,a,0
s10,2,bc,67,7,7,0.55096,c,0
s10,2,ac,17,5,7,0.55098,a,0
s10,2,ac,0,3,7,1.102,a,0
s10,2,ac,83,3,7,1.1187,c,0
s10,2,bc,67,1,7,0.71796,b,0
s10,2,bc,0,7,7,0.65114,b,0
s10,2,bc,33,7,7,0.60107,b,0
s10,2,ac,17,7,7,0.60111,a,0
s10,2,ab,83,3,7,0.65108,b,0
s10,2,ac,67,3,7,0.90159,a,0
s10,2,ab,100,7,7,0.63452,b,0
s10,2,ac,50,7,7,0.96841,a,0
s10,2,ab,67,7,7,0.63447,b,0
s10,2,ab,50,5,7,0.85151,b,0
s10,2,bc,33,5,7,0.61779,b,0
s10,2,ab,83,1,7,0.7013,b,0
s10,2,ab,83,5,7,0.55101,b,0
s10,2,ab,67,3,7,0.61779,b,0
s10,2,ac,0,5,7,0.6512,a,0
s10,2,bc,100,1,7,0.83487,c,0
s10,2,bc,17,1,7,0.61779,b,0
s10,2,bc,17,7,7,0.65112,b,0
s10,2,bc,67,3,7,0.73464,b,0
s10,2,ac,50,3,7,0.5009,a,0
s10,2,bc,50,1,7,0.58441,b,0
s10,2,ab,50,7,7,0.78473,a,0
s10,2,ac,100,7,7,0.65124,c,0
s10,2,ab,100,1,7,0.56775,b,0
s10,2,bc,50,3,7,0.58442,b,0
s10,2,ab,33,1,7,0.63447,a,0
s10,2,ac,0,7,7,0.60111,a,0
s10,2,ac,67,5,7,0.55097,c,0
s10,2,ab,17,3,7,0.5176,a,0
s10,2,bc,17,3,7,0.55099,b,0
s10,2,bc,50,5,7,0.66788,c,0
s10,2,ab,100,5,7,0.58433,b,0
s10,2,ab,83,7,7,0.63448,b,0
s10,2,ac,100,3,7,0.56771,c,0
s10,2,bc,0,5,7,0.48425,b,0
s10,2,ac,100,5,7,0.51759,c,0
s10,2,ac,33,7,7,0.56762,a,0
s10,2,bc,100,3,7,0.63449,c,0
s10,2,ab,67,1,7,0.8849,b,0
s10,2,ac,100,1,7,0.83486,c,0
s10,2,bc,83,5,7,0.63438,c,0
s10,2,bc,50,7,7,0.66785,b,0
s10,2,ab,0,1,7,0.58439,a,0
s10,2,ab,0,3,7,0.50089,a,0
s10,2,ab,17,7,7,0.5343,a,0
s10,2,bc,100,7,7,0.58445,c,0
s10,2,ac,50,1,7,0.65114,a,0
s10,2,ab,33,7,7,0.70131,a,0
s10,2,ac,0,1,7,0.53425,a,0
s10,2,bc,83,7,7,0.58437,c,0
s10,2,ab,50,3,7,0.61782,a,0
s10,2,bc,17,5,7,0.63464,b,0
s10,2,bc,33,1,7,0.70124,b,0
s10,2,ab,50,1,7,0.91827,a,0
s10,2,ac,67,7,7,0.58441,c,0
s10,2,ab,17,1,7,0.51758,a,0
s10,2,ac,33,5,7,0.60108,a,0
s10,2,ac,33,1,7,0.66793,a,0
s10,2,ac,67,1,7,0.53428,a,0
s10,2,bc,33,3,7,0.63447,b,0
s10,2,bc,83,3,7,0.96843,b,0
s10,2,ac,33,3,7,0.46752,a,0
s10,2,ac,50,5,7,0.65123,c,0
s10,2,ac,83,7,7,0.71795,c,0
s10,2,ac,83,1,7,0.86825,a,0
s10,2,ab,0,7,7,0.73469,a,0
s10,2,bc,67,5,7,0.61777,c,0
s10,2,ab,17,5,7,0.55095,a,0
s10,2,ab,0,5,7,0.50093,a,0
s10,2,ac,17,1,7,0.63453,a,0
s10,2,ab,67,5,7,0.73467,b,0
s10,2,ab,33,5,7,0.58441,b,0
s10,2,bc,0,1,7,0.56782,b,0
s10,2,ab,100,3,7,0.55101,b,0
s10,2,bc,83,1,7,0.65113,c,0
s10,2,ac,83,5,7,0.78473,c,0
s10,2,ab,33,3,7,0.51757,a,0
s10,2,bc,100,5,7,0.53429,c,0
s10,2,bc,0,3,7,0.61781,b,0
s10,2,bc,100,1,7,0.70128,c,0
s10,2,ab,50,3,7,0.58435,a,0
s10,2,ab,0,1,7,0.53429,a,0
s10,2,ac,33,1,7,0.4341,a,0
s10,2,ab,83,5,7,0.63449,b,0
s10,2,ab,83,1,7,0.96837,b,0
s10,2,bc,67,1,7,0.55102,b,0
s10,2,ab,83,7,7,0.66783,b,0
s10,2,bc,33,5,7,0.56771,b,0
s10,2,ab,100,3,7,0.58431,b,0
s10,2,ac,50,1,7,0.60128,a,0
s10,2,bc,100,7,7,0.71796,c,0
s10,2,ac,67,5,7,0.55102,c,0
s10,2,bc,33,7,7,0.61772,b,0
s10,2,ac,67,1,7,0.78471,c,0
s10,2,bc,0,3,7,0.58438,b,0
s10,2,bc,100,5,7,0.53423,c,0
s10,2,ab,50,7,7,0.58438,a,0
s10,2,bc,50,1,7,0.53426,b,0
s10,2,ab,33,5,7,0.63446,a,0
s10,2,ac,100,7,7,0.75135,c,0
s10,2,ac,0,3,7,0.60107,a,0
s10,2,ab,33,7,7,0.73469,a,0
s10,2,ac,50,3,7,0.66785,a,0
s10,2,bc,83,5,7,0.56769,c,0
s10,2,ac,100,3,7,0.61778,c,0
s10,2,ac,50,5,7,0.55101,c,0
s10,2,ac,17,5,7,0.53425,a,0
s10,2,bc,50,3,7,0.6178,b,0
s10,2,ac,17,3,7,0.46755,b,1
s10,2,bc,67,3,7,0.73472,c,0
s10,2,bc,67,7,7,0.68459,c,0
s10,2,bc,83,7,7,0.56772,c,0
s10,2,bc,33,1,7,0.76807,b,0
s10,2,bc,17,7,7,0.65119,b,0
s10,2,ab,67,7,7,0.58442,b,0
s10,2,ab,0,7,7,0.50087,a,0
s10,2,ac,0,5,7,0.51762,a,0
s10,2,ab,50,5,7,0.66788,b,0
s10,2,ac,83,1,7,0.78477,c,0
s10,2,ab,0,5,7,0.71796,a,0
s10,2,ab,67,5,7,0.71799,b,0
s10,2,bc,0,7,7,0.60107,b,0
s10,2,ac,0,1,7,0.60109,a,0
s10,2,ab,100,1,7,0.66782,b,0
s10,2,bc,67,5,7,0.61777,c,0
s10,2,ab,33,3,7,0.55103,a,0
s10,2,ab,17,3,7,0.68462,a,0
s10,2,ab,17,5,7,0.66786,a,0
s10,2,ac,0,7,7,0.60112,a,0
s10,2,bc,83,3,7,0.8515,c,0
s10,2,bc,17,3,7,0.68459,b,0
s10,2,ac,67,7,7,0.86821,c,0
s10,2,bc,83,1,7,0.61775,b,0
s10,2,bc,0,5,7,0.60107,b,0
s10,2,ac,17,1,7,0.48425,a,0
s10,2,ac,50,7,7,0.81815,a,0
s10,2,ab,83,3,7,0.56771,b,0
s10,2,ac,100,5,7,0.50091,c,0
s10,2,ab,67,3,7,0.65116,a,0
s10,2,ac,83,5,7,0.61784,c,0
s10,2,ac,67,3,7,0.85151,a,0
s10,2,bc,0,1,7,0.66781,b,0
s10,2,ab,0,3,7,0.60108,a,0
s10,2,ac,83,3,7,1.0686,a,0
s10,2,ac,33,7,7,0.81812,c,0
s10,2,bc,17,5,7,0.6512,b,0
s10,2,bc,50,7,7,0.88487,b,0
s10,2,ab,33,1,7,0.51756,a,0
s10,2,ab,100,7,7,0.65118,b,0
s10,2,ab,100,5,7,0.7347,b,0
s10,2,bc,33,3,7,0.61778,b,0
s10,2,bc,50,5,7,0.60107,a,1
s10,2,ab,17,7,7,0.75133,a,0
s10,2,ac,33,3,7,0.6345,a,0
s10,2,ab,50,1,7,0.66787,b,0
s10,2,ac,100,1,7,0.58435,c,0
s10,2,ac,83,7,7,0.50087,c,0
s10,2,ab,17,1,7,0.56769,a,0
s10,2,ac,33,5,7,0.71792,a,0
s10,2,bc,17,1,7,0.61777,b,0
s10,2,ab,67,1,7,0.75133,b,0
s10,2,bc,100,3,7,0.65117,c,0
s10,2,ac,17,7,7,0.6178,a,0
s10,2,bc,0,7,7,0.65114,b,0
s10,2,ac,100,1,7,0.61775,c,0
s10,2,bc,50,7,7,0.85158,c,0
s10,2,ac,17,5,7,0.5342,a,0
s10,2,bc,67,1,7,0.93499,b,0
s10,2,bc,33,3,7,0.46752,b,0
s10,2,bc,100,5,7,0.70118,c,0
s10,2,ab,100,3,7,0.56771,b,0
s10,2,ab,33,7,7,0.78472,a,0
s10,2,ac,83,3,7,0.63455,c,0
s10,2,ab,17,1,7,0.63451,a,0
s10,2,bc,17,5,7,0.70129,b,0
s10,2,ac,83,7,7,0.83487,c,0
s10,2,ac,83,1,7,1.1021,c,0
s10,2,bc,17,7,7,0.75133,b,0
s10,2,ab,0,1,7,0.63446,a,0
s10,2,ab,33,1,7,0.56768,a,0
s10,2,ac,0,3,7,0.58444,a,0
s10,2,ab,50,3,7,0.51755,a,0
s10,2,ab,67,1,7,0.65118,b,0
s10,2,bc,0,3,7,0.6678,b,0
s10,2,ab,67,7,7,0.60108,c,1
s10,2,ac,33,1,7,0.56768,a,0
s10,2,ab,67,3,7,0.71803,b,0
s10,2,ac,50,5,7,1.0018,b,1
s10,2,bc,17,3,7,0.60113,b,0
s10,2,bc,67,3,7,0.76802,b,0
s10,2,bc,100,3,7,0.85151,c,0
s10,2,ac,0,7,7,0.68453,a,0
s10,2,ab,83,7,7,0.65122,b,0
s10,2,ab,0,3,7,0.53428,a,0
s10,2,ac,0,1,7,0.81812,a,0
s10,2,ab,17,7,7,0.66785,a,0
s10,2,ab,50,5,7,0.61781,b,0
s10,2,bc,83,1,7,0.73463,b,0
s10,2,ac,50,1,7,0.75132,a,0
s10,2,ac,33,3,7,0.5677,a,0
s10,2,bc,33,1,7,0.61782,b,0
s10,2,bc,17,1,7,0.6178,b,0
s10,2,ab,33,3,7,0.55096,a,0
s10,2,ab,0,5,7,0.55103,a,0
s10,2,bc,33,7,7,0.76803,b,0
s10,2,ab,33,5,7,0.55095,a,0
s10,2,ac,0,5,7,0.46755,a,0
s10,2,bc,67,5,7,0.80158,c,0
s10,2,bc,100,1,7,0.91826,b,0
s10,2,ac,67,3,7,0.68452,a,0
s10,2,ac,33,5,7,0.75136,a,0
s10,2,ac,100,3,7,0.63447,c,0
s10,2,ab,50,7,7,0.80145,a,0
s10,2,ab,100,1,7,0.56764,b,0
s10,2,ab,50,1,7,0.6679,b,0
s10,2,bc,0,5,7,0.60105,b,0
s10,2,bc,33,5,7,0.73461,c,0
s10,2,bc,100,7,7,0.56766,c,0
s10,2,ab,67,5,7,0.83485,b,0
s10,2,bc,50,5,7,0.80144,c,0
s10,2,ab,17,5,7,0.63443,a,0
s10,2,bc,67,7,7,0.65121,c,0
s10,2,ac,67,1,7,0.7847,a,0
s10,2,ac,67,7,7,0.51754,c,0
s10,2,ac,100,7,7,0.5677,c,0
s10,2,bc,50,1,7,0.65117,b,0
s10,2,ac,67,5,7,0.61777,c,0
s10,2,bc,50,3,7,0.60104,b,0
s10,2,ac,50,7,7,0.61782,c,0
s10,2,bc,83,5,7,0.61782,c,0
s10,2,ab,83,5,7,0.65111,b,0
s10,2,ac,17,7,7,0.83486,a,0
s10,2,bc,0,1,7,0.66786,b,0
s10,2,bc,83,3,7,0.70125,c,0
s10,2,ab,83,1,7,0.75137,b,0
s10,2,ab,17,3,7,0.75133,a,0
s10,2,ab,100,7,7,0.90161,b,0
s10,2,ac,100,5,7,0.60127,c,0
s10,2,ab,100,5,7,0.78474,b,0
s10,2,ac,17,3,7,0.68456,a,0
s10,2,ac,33,7,7,0.6512,c,0
s10,2,ac,17,1,7,0.58437,a,0
s10,2,bc,83,7,7,0.5844,c,0
s10,2,ab,0,7,7,0.68482,a,0
s10,2,ab,83,3,7,0.56767,b,0
s10,2,ac,50,3,7,0.61781,a,0
s10,2,ac,83,5,7,0.51762,c,0
s10,2,ab,0,7,7,0.60113,a,0
s10,2,ac,100,7,7,0.53433,c,0
s10,2,ab,33,7,7,0.56771,a,0
s10,2,ac,67,7,7,0.55096,c,0
s10,2,ac,0,5,7,0.53431,a,0
s10,2,ab,100,5,7,0.65116,b,0
s10,2,bc,33,7,7,0.68451,c,0
s10,2,ab,50,7,7,0.8181,a,0
s10,2,ac,17,1,7,0.6178,a,0
s10,2,ab,50,1,7,0.551,a,0
s10,2,ab,100,1,7,0.70133,b,0
s10,2,ab,67,5,7,0.63447,b,0
s10,2,bc,33,1,7,0.88496,b,0
s10,2,ac,83,3,7,0.75134,c,0
s10,2,bc,33,5,7,0.81814,b,0
s10,2,ac,50,5,7,0.56773,c,0
s10,2,ab,83,1,7,0.80133,b,0
s10,2,ac,83,1,7,0.63443,c,0
s10,2,bc,83,5,7,0.70125,c,0
s10,2,bc,100,7,7,0.56765,c,0
s10,2,ac,0,7,7,0.5844,a,0
s10,2,ab,83,5,7,0.65114,b,0
s10,2,ac,17,3,7,0.56773,a,0
s10,2,ab,100,3,7,0.83485,b,0
s10,2,ac,67,1,7,0.73467,c,0
s10,2,ab,33,1,7,0.60107,a,0
s10,2,ab,67,1,7,0.58443,b,0
s10,2,ac,100,1,7,0.71791,c,0
s10,2,bc,67,3,7,0.86822,b,0
s10,2,ab,0,3,7,0.63449,a,0
s10,2,bc,67,7,7,0.55103,c,0
s10,2,ac,0,3,7,0.63448,a,0
s10,2,ab,17,3,7,0.70125,a,0
s10,2,bc,0,5,7,0.70131,b,0
s10,2,ac,17,5,7,0.70124,a,0
s10,2,bc,50,3,7,0.68454,b,0
s10,2,ac,33,1,7,0.9183,a,0
s10,2,bc,50,5,7,0.60109,c,0
s10,2,ab,17,5,7,0.63444,a,0
s10,2,ab,17,1,7,0.61774,a,0
s10,2,ab,33,5,7,0.58435,a,0
s10,2,ab,50,5,7,0.68451,a,0
s10,2,ac,33,5,7,0.55092,a,0
s10,2,ac,17,7,7,0.56761,a,0
s10,2,bc,100,3,7,0.53431,c,0
s10,2,bc,0,3,7,0.83479,b,0
s10,2,ab,100,7,7,0.73458,b,0
s10,2,bc,100,1,7,0.718,c,0
s10,2,ab,0,1,7,0.66789,a,0
s10,2,bc,50,1,7,0.61772,b,0
s10,2,ab,67,3,7,0.70124,b,0
s10,2,bc,83,7,7,0.60104,c,0
s10,2,bc,17,5,7,0.58441,b,0
s10,2,ac,50,1,7,0.85146,a,0
s10,2,bc,0,7,7,0.5844,b,0
s10,2,bc,17,1,7,0.63445,b,0
s10,2,bc,50,7,7,0.63448,c,0
s10,2,bc,67,5,7,0.53428,c,0
s10,2,ac,83,5,7,0.6178,c,0
s10,2,ac,67,3,7,0.61782,a,0
s10,2,ac,100,5,7,0.5176,c,0
s10,2,ac,50,7,7,0.81813,a,0
s10,2,bc,17,3,7,0.65113,b,0
s10,2,bc,0,1,7,0.5844,b,0
s10,2,ac,67,5,7,0.63447,c,0
s10,2,bc,33,3,7,0.56764,b,0
s10,2,ab,50,3,7,0.51758,b,0
s10,2,ab,67,7,7,1.3524,a,0
s10,2,ab,83,7,7,0.75134,b,0
s10,2,ab,17,7,7,0.48427,a,0
s10,2,bc,67,1,7,0.51759,b,0
s10,2,ac,0,1,7,0.53432,a,0
s10,2,ac,100,3,7,0.56767,c,0
s10,2,ab,33,3,7,0.66788,a,0
s10,2,bc,83,3,7,0.63446,c,0
s10,2,bc,83,1,7,0.60109,b,0
s10,2,ac,83,7,7,0.68458,c,0
s10,2,bc,100,5,7,0.63451,c,0
s10,2,ac,33,3,7,0.55101,a,0
s10,2,ab,0,5,7,0.56772,a,0
s10,2,ab,83,3,7,0.61771,b,0
s10,2,ac,33,7,7,0.70128,a,0
s10,2,bc,17,7,7,0.96838,b,0
s10,2,ac,50,3,7,0.80147,a,0
s10,2,ab,83,7,7,0.83472,b,0
s10,2,ab,50,1,7,0.81814,c,1
s10,2,ac,50,7,7,0.83486,c,0
s10,2,ac,100,7,7,0.50085,c,0
s10,2,ac,50,3,7,1.3691,a,0
s10,2,ac,50,5,7,0.70126,a,0
s10,2,ac,0,3,7,0.51762,a,0
s10,2,ac,100,3,7,0.53434,c,0
